"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Tecpr1",0.000246605137029527,0.284571852370789,0.345,0.19,1,"MOL_7","Tecpr1"
"Dnajb4",0.000248897080053087,0.371345095299811,0.421,0.237,1,"MOL_7","Dnajb4"
"Rc3h2",0.000249875195056681,0.486416258744391,0.572,0.316,1,"MOL_7","Rc3h2"
"Epc2",0.000252102219736441,0.347435374788918,0.359,0.169,1,"MOL_7","Epc2"
"Zfp637",0.00025235695665588,0.341459103606054,0.372,0.208,1,"MOL_7","Zfp637"
"Smurf2",0.000252462987169306,0.390317543830019,0.566,0.332,1,"MOL_7","Smurf2"
"Azin1",0.000253154074579216,0.406254718791791,0.386,0.212,1,"MOL_7","Azin1"
"Usp38",0.000254996887463932,0.457138419615747,0.345,0.189,1,"MOL_7","Usp38"
"Taf1",0.000262964664151304,0.274987344254948,0.593,0.383,1,"MOL_7","Taf1"
"Pla2g12a",0.000265115207847512,0.278527105261896,0.331,0.192,1,"MOL_7","Pla2g12a"
"Rnf34",0.000276841722561307,0.356374554210485,0.393,0.23,1,"MOL_7","Rnf34"
"Kmt5c",0.000277993277946189,0.358033916501028,0.297,0.15,1,"MOL_7","Kmt5c"
"Dph3",0.00028269908844088,0.45501822938467,0.352,0.192,1,"MOL_7","Dph3"
"Babam2",0.0002890917151661,0.29904727272843,0.407,0.257,1,"MOL_7","Babam2"
"Tomm40",0.000291045845522479,0.275549096564558,0.393,0.203,1,"MOL_7","Tomm40"
"Nfyc",0.000291258173573769,0.410185837422942,0.31,0.15,1,"MOL_7","Nfyc"
"Armcx3",0.000295960052439897,0.31759410172165,0.552,0.333,1,"MOL_7","Armcx3"
"Ttll51",0.000300780032513823,0.30462235438161,0.703,0.452,1,"MOL_7","Ttll5"
"Trnt1",0.000310947463268464,0.299966269211775,0.497,0.291,1,"MOL_7","Trnt1"
"Prepl",0.000316996765885488,0.308176883233772,0.393,0.226,1,"MOL_7","Prepl"
"Tarsl2",0.000319120275823808,0.397288501024338,0.462,0.239,1,"MOL_7","Tarsl2"
"Trappc1",0.000319831429495537,0.358157093149646,0.338,0.182,1,"MOL_7","Trappc1"
"Uvrag",0.00032379735611636,0.513022586043752,0.359,0.17,1,"MOL_7","Uvrag"
"R3hdm1",0.00032565469138538,0.409629692849183,0.634,0.373,1,"MOL_7","R3hdm1"
"Dhx37",0.000328916115826318,0.320052805115227,0.317,0.164,1,"MOL_7","Dhx37"
"Cdc16",0.000329533799286468,0.542414151800891,0.297,0.153,1,"MOL_7","Cdc16"
"Rrn3",0.000331161821203108,0.279752679011682,0.386,0.24,1,"MOL_7","Rrn3"
"Cend1",0.000336055657209996,0.409738714614494,0.497,0.3,1,"MOL_7","Cend1"
"Nlk",0.000336261290848629,0.488359261495899,0.469,0.259,1,"MOL_7","Nlk"
"Atp6v1e1",0.000350658162699655,0.288323935630809,0.834,0.617,1,"MOL_7","Atp6v1e1"
"Klhdc3",0.000351201857289982,0.342228346406966,0.545,0.329,1,"MOL_7","Klhdc3"
"Sdhb",0.000351633590067183,0.258167830815031,0.655,0.408,1,"MOL_7","Sdhb"
"Tmem167",0.000358417241575641,0.258688111943872,0.6,0.382,1,"MOL_7","Tmem167"
"Dnajc5",0.000360991803911948,0.392302213043999,0.545,0.306,1,"MOL_7","Dnajc5"
"Ccnyl1",0.000361582572609223,0.338754085133938,0.497,0.298,1,"MOL_7","Ccnyl1"
"Mical3",0.0003661220079115,0.2547535119546,0.538,0.312,1,"MOL_7","Mical3"
"Gorasp2",0.000374813396218163,0.280378914808991,0.628,0.401,1,"MOL_7","Gorasp2"
"Tob11",0.000379512229457833,0.416090770129807,0.952,0.805,1,"MOL_7","Tob1"
"Slc25a11",0.000382368350695529,0.256562787411076,0.372,0.229,1,"MOL_7","Slc25a11"
"Uso1",0.000387727439055194,0.45716778234117,0.407,0.218,1,"MOL_7","Uso1"
"Cops3",0.000388121478283042,0.279387389228174,0.51,0.294,1,"MOL_7","Cops3"
"Zswim6",0.000397321442459033,0.316387533506965,0.345,0.2,1,"MOL_7","Zswim6"
"Pfkfb2",0.000399643586931217,0.358668322924041,0.31,0.14,1,"MOL_7","Pfkfb2"
"Stam2",0.000404319686592878,0.380418737117328,0.448,0.241,1,"MOL_7","Stam2"
"Zrsr1",0.000407197156318323,0.253954178128272,0.503,0.315,1,"MOL_7","Zrsr1"
"Zbtb41",0.000411981139288339,0.37515240377477,0.29,0.153,1,"MOL_7","Zbtb41"
"Camta2",0.000416292552546442,0.399060275306682,0.4,0.205,1,"MOL_7","Camta2"
"Ext2",0.000418700383121572,0.362888087174038,0.428,0.25,1,"MOL_7","Ext2"
"Mex3d",0.000423194924411296,0.295882342124688,0.441,0.259,1,"MOL_7","Mex3d"
"Snx15",0.000424342389049176,0.391175902249493,0.807,0.608,1,"MOL_7","Snx15"
"Slc4a21",0.000435517764868516,0.250682116751545,0.807,0.645,1,"MOL_7","Slc4a2"
"Plekha2",0.000440180873683515,0.37979453305875,0.331,0.168,1,"MOL_7","Plekha2"
"Qpct",0.000446963085679147,0.331529169509476,0.51,0.3,1,"MOL_7","Qpct"
"Hspbp1",0.00044863880338126,0.409108495202354,0.393,0.222,1,"MOL_7","Hspbp1"
"Dcaf15",0.000471167980410258,0.328002442219177,0.317,0.149,1,"MOL_7","Dcaf15"
"Mib1",0.000472009153736794,0.283340322795789,0.545,0.328,1,"MOL_7","Mib1"
"Macrod1",0.000500936928914048,0.428173246839651,0.283,0.169,1,"MOL_7","Macrod1"
"Emc3",0.000505042812276967,0.301845436521825,0.655,0.422,1,"MOL_7","Emc3"
"Slc25a19",0.000508219950259114,0.349145563165982,0.469,0.271,1,"MOL_7","Slc25a19"
"Pigyl",0.000519377888552587,0.278770882652682,0.517,0.328,1,"MOL_7","Pigyl"
"Gclm",0.000521179752104148,0.350564681780686,0.69,0.494,1,"MOL_7","Gclm"
"Ufd1",0.000531710484154901,0.270030584040811,0.6,0.395,1,"MOL_7","Ufd1"
"Haus2",0.000531728127455263,0.526089970625612,0.366,0.206,1,"MOL_7","Haus2"
"Ubald2",0.000531812822278316,0.357399535897162,0.545,0.343,1,"MOL_7","Ubald2"
"Mt21",0.000535229515027486,1.81649934135526,0.303,0.131,1,"MOL_7","Mt2"
"Tbc1d22b",0.000536665007851041,0.409843643707983,0.421,0.251,1,"MOL_7","Tbc1d22b"
"Hsp90ab1",0.000542668304780833,0.35423728782061,0.952,0.803,1,"MOL_7","Hsp90ab1"
"Pqlc2",0.00054289371863017,0.453877728416843,0.276,0.131,1,"MOL_7","Pqlc2"
"Tdrd3",0.000543572431906224,0.279700605860901,0.29,0.169,1,"MOL_7","Tdrd3"
"Ppm1g",0.000549841125743825,0.306077927237497,0.462,0.263,1,"MOL_7","Ppm1g"
"Mif4gd",0.000553719458369075,0.416639844764074,0.572,0.346,1,"MOL_7","Mif4gd"
"Tmem41b",0.000566389774458232,0.296749583182818,0.559,0.373,1,"MOL_7","Tmem41b"
"Klhl28",0.000568628371071034,0.443553278889378,0.31,0.166,1,"MOL_7","Klhl28"
"Rad23b",0.000570749752062012,0.364307423355151,0.379,0.223,1,"MOL_7","Rad23b"
"Znrf3",0.000573882461847605,0.255282617248769,0.262,0.141,1,"MOL_7","Znrf3"
"Ube2r2",0.000583866548739862,0.273319422003004,0.655,0.432,1,"MOL_7","Ube2r2"
"Elp5",0.000586948678909257,0.299176683185076,0.379,0.226,1,"MOL_7","Elp5"
"Rce1",0.000589762207654468,0.253778602925422,0.317,0.178,1,"MOL_7","Rce1"
"Nkiras1",0.000592137881667071,0.519433072425282,0.421,0.228,1,"MOL_7","Nkiras1"
"Prkci",0.000604764078448852,0.412166126865072,0.31,0.162,1,"MOL_7","Prkci"
"Borcs6",0.000607235329197168,0.513734015391442,0.303,0.146,1,"MOL_7","Borcs6"
"Gtf3c1",0.000607813341614534,0.314982001042736,0.407,0.257,1,"MOL_7","Gtf3c1"
"Gadd45gip1",0.000630038114239394,0.302734168412708,0.4,0.235,1,"MOL_7","Gadd45gip1"
"Tbc1d20",0.000631135034573395,0.460222937153702,0.338,0.176,1,"MOL_7","Tbc1d20"
"Arhgap33",0.000643790768783431,0.403264658672786,0.366,0.169,1,"MOL_7","Arhgap33"
"Hist3h2a",0.000647607042144855,0.493493394082525,0.476,0.292,1,"MOL_7","Hist3h2a"
"Cdipt",0.000661878614484616,0.271291506277274,0.366,0.192,1,"MOL_7","Cdipt"
"Ostf1",0.000681826004768643,0.413359369063959,0.269,0.143,1,"MOL_7","Ostf1"
"Eif3e",0.000692611423052106,0.507759444832699,0.269,0.154,1,"MOL_7","Eif3e"
"Osgin2",0.000693127451661673,0.253949942574044,0.379,0.216,1,"MOL_7","Osgin2"
"Lss",0.000704370963393608,0.390185065543656,0.29,0.164,1,"MOL_7","Lss"
"Slc30a1",0.000707848782543213,0.358660013630429,0.421,0.224,1,"MOL_7","Slc30a1"
"Dlat",0.000719572116629494,0.282393087296796,0.29,0.153,1,"MOL_7","Dlat"
"Zbtb21",0.00074176214972921,0.280416042798035,0.366,0.214,1,"MOL_7","Zbtb21"
"Peg3",0.000748238229949649,0.343869397249868,0.359,0.191,1,"MOL_7","Peg3"
"Mpc2",0.000753094687504481,0.269732034915262,0.697,0.492,1,"MOL_7","Mpc2"
"Cdr2l1",0.000754403049611611,0.273979320270232,0.724,0.515,1,"MOL_7","Cdr2l"
"Rngtt",0.000762567648888643,0.363791091580572,0.269,0.143,1,"MOL_7","Rngtt"
"Mapre3",0.000764390028848417,0.338466603634846,0.828,0.595,1,"MOL_7","Mapre3"
"Atg13",0.000782303108425929,0.296106622705549,0.503,0.292,1,"MOL_7","Atg13"
"Ssna1",0.000793095759897168,0.295289877215953,0.607,0.388,1,"MOL_7","Ssna1"
"Otulin",0.000802263909125419,0.467701113202969,0.269,0.154,1,"MOL_7","Otulin"
"Dtnb",0.000808307316491272,0.328220832614516,0.255,0.138,1,"MOL_7","Dtnb"
"Arl14ep",0.000811502653899143,0.367619048764555,0.31,0.153,1,"MOL_7","Arl14ep"
"Ddx5",0.000816845538419571,0.279494479688394,0.931,0.707,1,"MOL_7","Ddx5"
"Zfp4882",0.000822492776424653,0.4108881259089,0.352,0.185,1,"MOL_7","Zfp488"
"Erg28",0.000826113479838576,0.3455526697437,0.552,0.348,1,"MOL_7","Erg28"
"Gnl1",0.000826338687690687,0.261056081967753,0.283,0.151,1,"MOL_7","Gnl1"
"Abat",0.000842941766631791,0.436310861506042,0.324,0.185,1,"MOL_7","Abat"
"Ak1",0.000906609082354518,0.287611511327884,0.317,0.181,1,"MOL_7","Ak1"
"Tpgs2",0.00091897657183604,0.279046591973126,0.29,0.158,1,"MOL_7","Tpgs2"
"Hectd4",0.000938101818780317,0.442853265786453,0.414,0.224,1,"MOL_7","Hectd4"
"Enox1",0.000953181698267927,0.284401346013685,0.331,0.206,1,"MOL_7","Enox1"
"Tpd52",0.00095643241764176,0.292245666863446,0.269,0.134,1,"MOL_7","Tpd52"
"Hax11",0.00095817839003579,0.44058749731105,0.455,0.256,1,"MOL_7","Hax1"
"Cyp2j61",0.000963721447557339,0.505444704909861,0.393,0.193,1,"MOL_7","Cyp2j6"
"Ldb1",0.000996241353648392,0.256742575686132,0.621,0.426,1,"MOL_7","Ldb1"
"Tsc22d2",0.000998708278177111,0.301329174632055,0.462,0.278,1,"MOL_7","Tsc22d2"
"Wdr48",0.0010086451492732,0.439558791135139,0.483,0.274,1,"MOL_7","Wdr48"
"Elmo2",0.00102622095109427,0.458248568371723,0.276,0.139,1,"MOL_7","Elmo2"
"Snx30",0.00102858723849742,0.263318613942984,0.807,0.634,1,"MOL_7","Snx30"
"Tfdp1",0.00111606365661818,0.397233542824498,0.297,0.166,1,"MOL_7","Tfdp1"
"Snrpb",0.00113236671524045,0.535654072941154,0.386,0.219,1,"MOL_7","Snrpb"
"Arhgef9",0.0011515731568956,0.486555222609512,0.255,0.135,1,"MOL_7","Arhgef9"
"Galk1",0.00115304109897251,0.313423693771797,0.303,0.168,1,"MOL_7","Galk1"
"Bsdc1",0.00116699880760524,0.369921185403536,0.517,0.33,1,"MOL_7","Bsdc1"
"Tcp1",0.00123895667872516,0.263818831054434,0.559,0.336,1,"MOL_7","Tcp1"
"Dapk3",0.00125508506466323,0.517336930042265,0.407,0.237,1,"MOL_7","Dapk3"
"Hhip1",0.00125689807171601,0.393292683073358,0.8,0.556,1,"MOL_7","Hhip"
"Zwint",0.001269825671793,0.419106443649999,0.324,0.197,1,"MOL_7","Zwint"
"Nhlrc2",0.00128011696285131,0.268805647341477,0.462,0.29,1,"MOL_7","Nhlrc2"
"Crat",0.00130964133632772,0.421578192334782,0.297,0.17,1,"MOL_7","Crat"
"Zmpste24",0.00133836590902831,0.307024393142193,0.428,0.286,1,"MOL_7","Zmpste24"
"Trpc1",0.00133883612295952,0.55260839260129,0.324,0.166,1,"MOL_7","Trpc1"
"Tmx4",0.00135708630952266,0.626696910311015,0.407,0.24,1,"MOL_7","Tmx4"
"Kdm4c",0.00138029551047412,0.479714381972794,0.324,0.152,1,"MOL_7","Kdm4c"
"Alkbh5",0.00139392101393277,0.311393940610644,0.745,0.528,1,"MOL_7","Alkbh5"
"Gopc",0.00143253176563518,0.294577267352089,0.297,0.17,1,"MOL_7","Gopc"
"Fam117b",0.0014413132841039,0.265979577848122,0.552,0.326,1,"MOL_7","Fam117b"
"Ap1g1",0.00144512540123957,0.298581293967067,0.655,0.445,1,"MOL_7","Ap1g1"
"Tbce",0.00145726535341442,0.546509874219466,0.283,0.147,1,"MOL_7","Tbce"
"Axin1",0.00148468945120395,0.26270097754889,0.269,0.148,1,"MOL_7","Axin1"
"Zfp36l2",0.0014958176327342,0.545475390350964,0.407,0.223,1,"MOL_7","Zfp36l2"
"Bmpr1a",0.00151614964944003,0.299400032517827,0.455,0.269,1,"MOL_7","Bmpr1a"
"Tmem132b1",0.00152854997086284,0.569570043422024,0.407,0.23,1,"MOL_7","Tmem132b"
"Pmm1",0.00153171478140454,0.300500767125579,0.628,0.412,1,"MOL_7","Pmm1"
"Rrm1",0.00154390290682586,0.382422809161538,0.352,0.187,1,"MOL_7","Rrm1"
"Tspyl4",0.00154795883460117,0.302877817329579,0.738,0.525,1,"MOL_7","Tspyl4"
"Gclc",0.00157528506903288,0.485372559362911,0.386,0.223,1,"MOL_7","Gclc"
"Ero1l",0.00160826773653691,0.337927118758772,0.441,0.247,1,"MOL_7","Ero1l"
"Ccpg1",0.00160953805113438,0.3731392377024,0.752,0.482,1,"MOL_7","Ccpg1"
"Ube2e2",0.00162513810152732,0.280834771830379,0.697,0.462,1,"MOL_7","Ube2e2"
"Zdhhc5",0.00162709391182018,0.315921298198441,0.283,0.152,1,"MOL_7","Zdhhc5"
"Golga71",0.00163907233628517,0.266504101786925,0.959,0.831,1,"MOL_7","Golga7"
"Asxl2",0.00165625108728846,0.569845285775788,0.345,0.188,1,"MOL_7","Asxl2"
"Atg16l1",0.00167273923282762,0.2625661980152,0.317,0.183,1,"MOL_7","Atg16l1"
"Rfk",0.00168436423028734,0.342470731958645,0.448,0.283,1,"MOL_7","Rfk"
"Borcs7",0.00168804587310323,0.455645801252658,0.262,0.127,1,"MOL_7","Borcs7"
"Atp5c1",0.00171054172965051,0.612148882168445,0.262,0.12,1,"MOL_7","Atp5c1"
"Trnau1ap",0.00173600381391762,0.357550232420312,0.283,0.157,1,"MOL_7","Trnau1ap"
"Fcho2",0.00173808578522971,0.558613982413733,0.469,0.26,1,"MOL_7","Fcho2"
"Sirt7",0.00175960468534228,0.417424335022176,0.331,0.169,1,"MOL_7","Sirt7"
"Acbd6",0.00176943541804213,0.330878082657834,0.372,0.192,1,"MOL_7","Acbd6"
"Ap5z1",0.00180161590581127,0.304596003580709,0.317,0.159,1,"MOL_7","Ap5z1"
"Dmtf1",0.00180827385117588,0.290351181528945,0.448,0.245,1,"MOL_7","Dmtf1"
"Sbk1",0.00189844130915724,0.274335124131632,0.379,0.25,1,"MOL_7","Sbk1"
"Mpnd",0.00190941496879209,0.341913227795734,0.497,0.268,1,"MOL_7","Mpnd"
"Pik3ip1",0.00191562734575117,0.335045578657192,0.476,0.287,1,"MOL_7","Pik3ip1"
"Lgals8",0.00193574935116599,0.280194385324,0.4,0.245,1,"MOL_7","Lgals8"
"Ythdf1",0.00203554701777148,0.272933235341009,0.4,0.235,1,"MOL_7","Ythdf1"
"Chpf2",0.00205447689877309,0.432384497404579,0.297,0.142,1,"MOL_7","Chpf2"
"Dzip3",0.00207592600060872,0.55756867050089,0.297,0.144,1,"MOL_7","Dzip3"
"Mvb12a",0.00213957814964116,0.370073066893967,0.29,0.154,1,"MOL_7","Mvb12a"
"Alad",0.00214378709940857,0.3816819837997,0.262,0.119,1,"MOL_7","Alad"
"Tgfbi",0.00215966802152443,0.63491715589032,0.29,0.15,1,"MOL_7","Tgfbi"
"Rundc1",0.00219232227029505,0.338402799552387,0.262,0.124,1,"MOL_7","Rundc1"
"Tia1",0.0021994612134956,0.379175265602454,0.345,0.188,1,"MOL_7","Tia1"
"Ice1",0.00222477128113961,0.255035017793157,0.4,0.25,1,"MOL_7","Ice1"
"Brd7",0.00224410763127383,0.286222224982854,0.572,0.334,1,"MOL_7","Brd7"
"Hacd1",0.00225437604090094,0.301639357499381,0.483,0.273,1,"MOL_7","Hacd1"
"Hsf2",0.00227381168161093,0.568072892264067,0.283,0.128,1,"MOL_7","Hsf2"
"Hnrnph2",0.00229438741441494,0.264458930137849,0.662,0.481,1,"MOL_7","Hnrnph2"
"Nosip",0.00233227571230352,0.254552725568878,0.414,0.249,1,"MOL_7","Nosip"
"Gpr89",0.00234869818327305,0.296756130877245,0.29,0.174,1,"MOL_7","Gpr89"
"Kdm5b",0.00240463935279889,0.295479231058271,0.366,0.21,1,"MOL_7","Kdm5b"
"Caskin2",0.00241083456274605,0.285168175088454,0.545,0.356,1,"MOL_7","Caskin2"
"P4hb",0.00243409592598658,0.31531768937106,0.655,0.412,1,"MOL_7","P4hb"
"Vps33a",0.00245372265000105,0.26179894398942,0.324,0.191,1,"MOL_7","Vps33a"
"Nr2c2ap",0.00245993117348251,0.402104835015108,0.297,0.173,1,"MOL_7","Nr2c2ap"
"Ttc1",0.00247037616329913,0.427099735357855,0.51,0.306,1,"MOL_7","Ttc1"
"Sept10",0.00248157976915241,0.480657886922658,0.269,0.15,1,"MOL_7","Sept10"
"Pfkfb3",0.00250835545646186,0.471938991259485,0.297,0.161,1,"MOL_7","Pfkfb3"
"H2afy",0.00253093001266184,0.254444309507846,0.545,0.364,1,"MOL_7","H2afy"
"Pet100",0.00255582452002419,0.327231482257273,0.359,0.222,1,"MOL_7","Pet100"
"Cyp511",0.00255710937677662,0.369215585430654,0.503,0.327,1,"MOL_7","Cyp51"
"Med14",0.00257036474751876,0.535122037799264,0.303,0.164,1,"MOL_7","Med14"
"Nalcn",0.0026310012466121,0.318040459846771,0.345,0.171,1,"MOL_7","Nalcn"
"Atp6v1c11",0.00263155842111162,0.330454999291381,0.51,0.299,1,"MOL_7","Atp6v1c1"
"Ldah",0.00263232438938114,0.326351672785283,0.524,0.319,1,"MOL_7","Ldah"
"Stx6",0.00277142310969597,0.288113690443581,0.772,0.576,1,"MOL_7","Stx6"
"Ddx1",0.00277430424520326,0.360009537123793,0.759,0.537,1,"MOL_7","Ddx1"
"Padi21",0.00279335520026965,0.330800004152796,0.655,0.454,1,"MOL_7","Padi2"
"Gpx1",0.002796030714132,0.486449589633747,0.297,0.165,1,"MOL_7","Gpx1"
"Phb2",0.00285778373901601,0.309282147867451,0.269,0.16,1,"MOL_7","Phb2"
"Cnnm3",0.00288901040276871,0.334872418637273,0.338,0.187,1,"MOL_7","Cnnm3"
"G3bp2",0.00294444406751664,0.356540875824369,0.6,0.387,1,"MOL_7","G3bp2"
"Ylpm1",0.00300430145036837,0.256121697419705,0.538,0.329,1,"MOL_7","Ylpm1"
"Sc5d",0.0030046731182706,0.274106130791096,0.641,0.445,1,"MOL_7","Sc5d"
"Relch",0.00303733303433016,0.28798961157739,0.483,0.282,1,"MOL_7","Relch"
"Abca8b",0.00304758621716186,0.39013174494189,0.372,0.201,1,"MOL_7","Abca8b"
"Taok3",0.00313539459842435,0.259362554154408,0.407,0.246,1,"MOL_7","Taok3"
"Abcf1",0.00314642055254988,0.441988663689105,0.393,0.226,1,"MOL_7","Abcf1"
"Dock101",0.00315974464444432,0.282589057025978,0.931,0.838,1,"MOL_7","Dock10"
"Arfgap2",0.00345779236426555,0.333000845336661,0.648,0.401,1,"MOL_7","Arfgap2"
"Ino80e",0.00350695526206928,0.473302055718883,0.276,0.156,1,"MOL_7","Ino80e"
"Yipf3",0.00351104084169902,0.312722918006549,0.559,0.361,1,"MOL_7","Yipf3"
"Zfpm1",0.00354965524000008,0.330871923403483,0.303,0.178,1,"MOL_7","Zfpm1"
"Zfp609",0.00356241997633374,0.470281742954943,0.345,0.198,1,"MOL_7","Zfp609"
"Thap11",0.00356388704398408,0.473701729464109,0.269,0.139,1,"MOL_7","Thap11"
"Cpsf71",0.00368433260737058,0.336819702749551,0.503,0.305,1,"MOL_7","Cpsf7"
"Cct4",0.00373930966056274,0.295473646481735,0.462,0.287,1,"MOL_7","Cct4"
"Klhl5",0.00393729612029958,0.333381932609668,0.338,0.206,1,"MOL_7","Klhl5"
"Tcta",0.00396901454333307,0.308181675401921,0.29,0.162,1,"MOL_7","Tcta"
"Tef",0.00409245190833433,0.297150346361682,0.586,0.371,1,"MOL_7","Tef"
"Dnm2",0.00420611972400429,0.347288250253206,0.821,0.562,1,"MOL_7","Dnm2"
"Tnpo3",0.00422172298052799,0.279561923339498,0.448,0.236,1,"MOL_7","Tnpo3"
"Tollip",0.00453189395312398,0.274717945127565,0.628,0.399,1,"MOL_7","Tollip"
"Smim14",0.00461969710013389,0.284744764387539,0.683,0.47,1,"MOL_7","Smim14"
"Cop1",0.00468650007702286,0.334105606715019,0.593,0.346,1,"MOL_7","Cop1"
"Lrp12",0.00469625988346482,0.251526247095335,0.372,0.239,1,"MOL_7","Lrp12"
"Ciz1",0.00482547286746413,0.353654534285139,0.283,0.148,1,"MOL_7","Ciz1"
"Trappc12",0.00494761394760571,0.268688121686569,0.497,0.295,1,"MOL_7","Trappc12"
"Eaf1",0.00499626601611536,0.325597311072642,0.283,0.172,1,"MOL_7","Eaf1"
"Cacng7",0.00505485351634649,0.336594127268683,0.628,0.459,1,"MOL_7","Cacng7"
"Fam120a",0.00506488753010011,0.262540210589124,0.538,0.364,1,"MOL_7","Fam120a"
"Stn1",0.0050832352693673,0.370130537615349,0.255,0.139,1,"MOL_7","Stn1"
"Thumpd1",0.00508524027222351,0.337179635986764,0.469,0.305,1,"MOL_7","Thumpd1"
"Slc35f5",0.00515892872212342,0.334031103019785,0.262,0.142,1,"MOL_7","Slc35f5"
"Xrcc4",0.00519055792827344,0.36960770863418,0.255,0.137,1,"MOL_7","Xrcc4"
"Dhx16",0.00530955955051112,0.501468943903922,0.372,0.213,1,"MOL_7","Dhx16"
"Zer1",0.00546330604765711,0.292049493943462,0.676,0.487,1,"MOL_7","Zer1"
"Xrcc6",0.00551702352395004,0.504023971038707,0.372,0.196,1,"MOL_7","Xrcc6"
"Maml1",0.00554244275806784,0.444377098584631,0.255,0.136,1,"MOL_7","Maml1"
"Amy1",0.00555512323650778,0.350796308237947,0.255,0.145,1,"MOL_7","Amy1"
"Sephs1",0.0055881783598455,0.257159850174043,0.255,0.155,1,"MOL_7","Sephs1"
"Rab8b",0.00559734462142101,0.303190629886946,0.366,0.226,1,"MOL_7","Rab8b"
"Rnf121",0.00570937361996917,0.295770656391833,0.276,0.172,1,"MOL_7","Rnf121"
"Mbip",0.00572327937174112,0.386313036093582,0.276,0.16,1,"MOL_7","Mbip"
"Fam57a",0.0058084544078313,0.381577603501354,0.648,0.426,1,"MOL_7","Fam57a"
"Elp1",0.00593512364323737,0.411131297579272,0.276,0.158,1,"MOL_7","Elp1"
"Ssh2",0.00597470928789806,0.468670865458448,0.338,0.195,1,"MOL_7","Ssh2"
"Scamp3",0.00603528163287961,0.310731348503874,0.421,0.249,1,"MOL_7","Scamp3"
"Spata2",0.0064162969263831,0.343437134272327,0.503,0.298,1,"MOL_7","Spata2"
"Sub1",0.00642454307893383,0.343360564082325,0.303,0.18,1,"MOL_7","Sub1"
"Fbxl20",0.00645404523602798,0.644288846396087,0.324,0.169,1,"MOL_7","Fbxl20"
"Tnfaip61",0.00657386659809615,0.326573060965025,0.752,0.566,1,"MOL_7","Tnfaip6"
"Elf1",0.00671750565018892,0.571548986647696,0.338,0.188,1,"MOL_7","Elf1"
"Ap5m1",0.00672323684148573,0.282770149477697,0.331,0.188,1,"MOL_7","Ap5m1"
"Puf60",0.00680724558941185,0.257364292212168,0.917,0.761,1,"MOL_7","Puf60"
"Gar1",0.00687458446854271,0.251199700228957,0.255,0.149,1,"MOL_7","Gar1"
"Emc8",0.00687879498307105,0.480473964493271,0.255,0.152,1,"MOL_7","Emc8"
"Mfsd1",0.00690684616136986,0.309988184421232,0.255,0.13,1,"MOL_7","Mfsd1"
"Armcx1",0.00693535016567069,0.49725648636769,0.366,0.208,1,"MOL_7","Armcx1"
"Arfgef2",0.00702490293620477,0.266222035504245,0.31,0.176,1,"MOL_7","Arfgef2"
"Atp2b11",0.00707876372984776,0.297233279944836,0.503,0.317,1,"MOL_7","Atp2b1"
"Arf3",0.00714512611325561,0.372413477618782,0.545,0.352,1,"MOL_7","Arf3"
"Gbf1",0.00728292720206256,0.32004285089,0.462,0.278,1,"MOL_7","Gbf1"
"Unc50",0.00731701912051164,0.258897425393793,0.628,0.438,1,"MOL_7","Unc50"
"Ftsj1",0.00734490137490771,0.422099215651491,0.29,0.164,1,"MOL_7","Ftsj1"
"Mphosph10",0.00762597063232856,0.365266111884319,0.276,0.164,1,"MOL_7","Mphosph10"
"Abcb8",0.00774789349074131,0.386329171482955,0.255,0.15,1,"MOL_7","Abcb8"
"Timm8a1",0.00789242697276091,0.459913136695911,0.276,0.158,1,"MOL_7","Timm8a1"
"BC005561",0.00794356362130295,0.322543722261391,0.29,0.158,1,"MOL_7","BC005561"
"Cdk2ap2",0.0079653343048434,0.282313264234292,0.352,0.206,1,"MOL_7","Cdk2ap2"
"Ints6l",0.00797611351570286,0.31719376824316,0.372,0.219,1,"MOL_7","Ints6l"
"Tmf1",0.00811460926834525,0.256706056196908,0.71,0.45,1,"MOL_7","Tmf1"
"Grsf1",0.00845336596124334,0.323923480972208,0.414,0.231,1,"MOL_7","Grsf1"
"Bpnt1",0.00870879848855076,0.283160145879485,0.697,0.477,1,"MOL_7","Bpnt1"
"Ddx10",0.00885806297960981,0.293552492281504,0.317,0.168,1,"MOL_7","Ddx10"
"H2afx",0.0088644091201228,0.425906779250087,0.255,0.119,1,"MOL_7","H2afx"
"Gabarapl11",0.00908553165997672,0.250180115257573,0.8,0.64,1,"MOL_7","Gabarapl1"
"Tbk1",0.00921255366279016,0.304540912689425,0.269,0.163,1,"MOL_7","Tbk1"
"Smg7",0.00945401312954092,0.284792123420062,0.386,0.235,1,"MOL_7","Smg7"
"Ralgps11",0.00965183269151419,0.308071403972704,0.69,0.485,1,"MOL_7","Ralgps1"
"Trip4",0.00978726407974211,0.273838692548557,0.4,0.248,1,"MOL_7","Trip4"
"Ccdc9",0.00986868079814775,0.307612842117748,0.303,0.167,1,"MOL_7","Ccdc9"
